gender,mem_year,mem_month,mem_day,total_spending,total_reward,total_offer_completed_bogo,total_offer_completed_discount,total_offer_completed_informational,average_offer_difficulty_bogo,average_offer_difficulty_discount,average_offer_difficulty_informational,average_offer_duration_bogo,average_offer_duration_discount,average_offer_duration_informational,total_email_offers_bogo,total_email_offers_discount,total_email_offers_informational,total_mobile_offers_bogo,total_mobile_offers_discount,total_mobile_offers_informational,total_offer_received_bogo,total_offer_received_discount,total_offer_received_informational,total_reward_earned_bogo,total_reward_earned_discount,total_reward_earned_informational,total_social_offers_bogo,total_social_offers_discount,total_social_offers_informational,total_spent_on_offer_bogo,total_spent_on_offer_discount,total_spent_on_offer_informational,total_offer_viewed_bogo,total_offer_viewed_discount,total_offer_viewed_informational,total_web_offers_bogo,total_web_offers_discount,total_web_offers_informational,total_offer_received,total_offer_viewed,total_offer_completed,total_email_offers,total_web_offers,total_social_offers,total_mobile_offers,total_reward_earned,total_spent_on_offer,average_offer_difficulty,average_offer_duration,age,income,p_id
1,2015,9,10,25.3,10.0,1.0,2.0,0.0,5.0,16.666666666666668,0.0,5.0,9.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,5.0,10.0,0.0,1.0,3.0,0.0,21.78,28.68,0.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,15.0,50.46,13.75,8.0,51.12317029632275,63707.720588235294,5714
1,2017,10,29,14.04,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.2,0.0,3.5,5.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,23.74,0.0,0.05,5.0,0.0,2.0,5.0,0.0,2.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,23.79000000000001,6.428571428571429,5.428571428571429,47.95221112696149,55956.395348837206,5815
1,2015,8,22,9.39,0.0,0.0,0.0,0.0,6.25,10.0,0.0,5.5,7.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,12.44,3.17,0.0,3.0,0.0,0.0,4.0,1.0,0.0,5.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,15.61,7.0,5.8,50.236795774647895,55956.395348837206,9618
1,2015,8,27,60.78999999999999,10.0,1.0,0.0,0.0,7.5,10.0,0.0,5.0,10.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,49.68999999999999,9.81,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,10.0,59.49999999999999,8.333333333333334,6.666666666666668,51.44983582634075,66377.77253421425,13349
1,2017,4,19,11.4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.4,0.0,4.0,5.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,6.59,0.0,4.98,5.0,0.0,1.0,5.0,0.0,1.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,11.57,7.5,5.166666666666667,47.95221112696149,55956.395348837206,10932
1,2015,10,28,25.79000000000001,2.0,0.0,1.0,0.0,10.0,15.0,0.0,5.0,8.5,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,5.57,22.46,0.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,28.03,10.0,6.5,51.12317029632275,58648.20056611403,7724
1,2018,2,14,20.35,3.0,0.0,1.0,0.0,6.666666666666668,8.5,0.0,5.666666666666668,7.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,4.26,17.98,0.0,1.0,1.0,0.0,3.0,2.0,0.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,22.24,7.4,6.2,50.236795774647895,59217.46031746032,14252
1,2016,6,23,28.62,8.0,1.0,1.0,0.0,5.0,13.5,0.0,7.0,8.5,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,0.0,1.0,2.0,2.0,12.87,25.32,0.89,1.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,8.0,39.08,6.4,6.4,51.12317029632275,70487.2833306334,4636
1,2017,9,3,6.619999999999999,0.0,0.0,0.0,0.0,10.0,10.0,0.0,6.0,8.5,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.3400000000000003,0.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,2.3400000000000003,8.0,6.6,51.12317029632275,58648.20056611403,15688
1,2017,3,28,15.669999999999998,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.5,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.84,3.77,0.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,12.61,6.666666666666668,6.666666666666668,51.12317029632275,60662.12871287129,8456
1,2018,2,18,8.62,0.0,0.0,0.0,0.0,10.0,10.25,0.0,7.0,7.75,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.04,4.35,0.0,0.0,3.0,0.0,1.0,4.0,0.0,5.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,6.3900000000000015,10.2,7.6,50.236795774647895,59217.46031746032,1592
1,2015,8,16,15.910000000000002,2.0,0.0,1.0,0.0,5.0,15.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.68,15.910000000000002,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,16.590000000000003,11.666666666666664,9.0,54.55804292637895,59217.46031746032,13493
1,2017,2,5,41.2,4.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,8.5,3.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,25.92,31.27,0.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,57.19,5.0,6.0,54.957358294331776,66949.53742640874,10184
1,2015,9,30,11.92,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,8.2,3.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.4,0.0,0.0,2.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,6.0,6.0,6.0,6.0,0.0,11.4,11.166666666666664,7.333333333333332,51.12317029632275,55956.395348837206,16586
1,2018,4,22,6.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,6.1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,6.1,2.5,4.0,50.236795774647895,70487.2833306334,10576
1,2017,7,31,14.49,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,7.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.489999999999998,9.35,0.0,3.0,1.0,0.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,13.84,8.0,5.0,51.12317029632275,58648.20056611403,6923
1,2017,5,1,39.72,5.0,1.0,0.0,0.0,7.5,0.0,0.0,6.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,43.46,0.0,9.76,4.0,0.0,0.0,4.0,0.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,53.22,6.0,5.6,50.236795774647895,55956.395348837206,4090
1,2017,12,19,6.219999999999999,0.0,0.0,0.0,0.0,10.0,20.0,0.0,7.0,10.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.1,8.219999999999999,1.0,3.0,3.0,1.0,3.0,3.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,8.319999999999999,10.0,6.571428571428571,51.12317029632275,58648.20056611403,10193
1,2015,8,9,39.51,5.0,0.0,2.0,0.0,10.0,12.333333333333336,0.0,7.0,8.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,12.170000000000002,36.05,0.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,48.22,11.75,7.75,50.236795774647895,59217.46031746032,432
1,2018,7,22,3.44,0.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0,10.0,3.5,6.0,1.0,2.0,6.0,1.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,0.4,3.04,0.0,6.0,1.0,2.0,6.0,1.0,2.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,3.44,4.4444444444444455,5.222222222222221,47.95221112696149,55956.395348837206,3148
0,2017,9,2,129.79999999999998,3.0,0.0,1.0,0.0,5.0,7.0,0.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.54,11.1,115.22,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,127.86,4.0,5.0,56.568295739348365,75181.81818181818,6948
1,2015,7,29,6.93,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,12.38,0.0,3.41,3.0,0.0,3.0,3.0,0.0,3.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,15.79,2.5,5.5,48.567224287484514,58648.20056611403,16893
1,2018,6,7,6.32,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.5,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.64,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,12.64,10.0,6.666666666666668,51.12317029632275,60401.68324407039,8674
0,2016,6,5,165.67999999999995,9.0,0.0,1.0,0.0,10.0,10.0,0.0,7.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.06,148.05,0.78,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,150.89,6.666666666666668,6.666666666666668,59.81320847708231,75181.81818181818,2743
1,2016,9,22,23.74,2.0,0.0,1.0,0.0,7.5,10.0,0.0,6.0,8.5,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,12.49,17.830000000000005,5.6400000000000015,2.0,1.0,3.0,2.0,2.0,3.0,7.0,6.0,1.0,7.0,7.0,7.0,7.0,2.0,35.96,5.0,5.857142857142858,47.95221112696149,58648.20056611403,6375
1,2017,8,28,18.2,0.0,0.0,0.0,0.0,7.5,10.0,0.0,5.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.83,3.79,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,14.62,8.333333333333334,5.666666666666668,51.12317029632275,58648.20056611403,8283
1,2015,9,28,9.8,0.0,0.0,0.0,0.0,6.666666666666668,10.0,0.0,6.333333333333332,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.82,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,7.82,7.5,6.5,47.95221112696149,58648.20056611403,4565
1,2017,4,15,29.67,5.0,0.0,2.0,0.0,10.0,12.333333333333336,0.0,5.0,9.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,11.73,35.61,0.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,47.34,11.75,8.0,48.567224287484514,59217.46031746032,2425
1,2015,8,23,15.46,0.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0,7.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.01,20.16,0.0,1.0,6.0,0.0,1.0,6.0,0.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,22.17,9.285714285714286,6.7142857142857135,51.12317029632275,59217.46031746032,5952
1,2015,12,10,100.89999999999998,3.0,0.0,1.0,0.0,10.0,8.5,0.0,7.0,8.5,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,3.0,2.05,13.71,10.88,1.0,1.0,3.0,1.0,2.0,3.0,6.0,5.0,1.0,6.0,6.0,6.0,6.0,3.0,26.64,4.5,5.5,50.236795774647895,60803.44253192671,1343
1,2016,10,8,16.06,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.5,3.0,0.0,6.0,3.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,10.58,0.0,14.3,3.0,0.0,6.0,3.0,0.0,6.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,24.88000000000001,1.6666666666666667,4.0,51.12317029632275,58648.20056611403,15750
1,2016,4,29,25.260000000000005,2.0,0.0,1.0,0.0,7.5,10.0,0.0,7.0,8.5,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,8.27,18.09,4.44,2.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,30.8,7.0,7.0,47.95221112696149,59217.46031746032,14879
1,2016,8,2,29.51,5.0,1.0,0.0,0.0,7.5,10.0,0.0,6.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,25.49,4.08,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,29.57,8.333333333333334,6.333333333333332,49.87301587301587,58648.20056611403,14992
1,2016,3,5,8.16,0.0,0.0,0.0,0.0,10.0,9.0,0.0,7.0,8.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.5,12.25,0.0,0.0,3.0,0.0,1.0,3.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,16.75,9.25,7.75,51.12317029632275,55956.395348837206,5846
1,2018,2,3,3.5700000000000003,0.0,0.0,0.0,0.0,10.0,7.0,0.0,7.0,7.0,3.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4.25,5.25,49.87301587301587,58648.20056611403,13874
1,2016,6,7,30.0,3.0,0.0,1.0,0.0,10.0,9.4,0.0,5.0,8.8,0.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,10.31,23.62,0.0,1.0,5.0,0.0,1.0,5.0,0.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,3.0,33.93,9.5,8.166666666666666,51.12317029632275,59678.94736842105,3129
1,2016,8,24,25.54,4.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,10.0,4.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,72.02,2.52,0.0,5.0,0.0,0.0,5.0,1.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,74.54,11.666666666666664,9.0,51.12317029632275,55956.395348837206,16786
1,2018,3,31,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.5,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.64,0.0,2.58,1.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,6.22,1.6666666666666667,4.0,50.236795774647895,70520.30456852792,8294
1,2018,3,26,14.64,10.0,1.0,0.0,0.0,10.0,10.0,0.0,7.0,8.5,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,0.0,0.0,1.0,2.0,1.0,14.64,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,10.0,14.64,7.5,6.75,50.236795774647895,60662.12871287129,11196
1,2018,6,15,5.8900000000000015,0.0,0.0,0.0,0.0,7.5,8.5,0.0,6.0,7.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.01,0.0,2.0,1.0,0.0,2.0,2.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,1.01,8.0,6.5,47.95221112696149,58648.20056611403,16872
1,2017,3,29,22.04000000000001,2.0,0.0,1.0,0.0,10.0,10.0,0.0,7.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.76,22.04000000000001,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,32.800000000000004,10.0,8.5,49.87301587301587,60662.12871287129,13359
1,2016,3,20,0.0,0.0,0.0,0.0,0.0,8.333333333333334,7.0,0.0,6.333333333333332,7.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,6.4,5.8,51.12317029632275,59217.46031746032,8147
1,2016,10,25,24.56,6.0,0.0,3.0,0.0,5.0,10.0,0.0,5.0,10.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,57.83000000000001,6.85,1.0,3.0,0.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,64.68,7.0,7.6,51.44983582634075,59996.39855942377,15010
1,2016,2,27,65.91999999999999,15.0,2.0,0.0,0.0,7.5,10.0,0.0,7.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,15.0,0.0,0.0,2.0,1.0,1.0,35.83,7.6,17.53,1.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,15.0,60.96,6.25,6.0,54.957358294331776,70487.2833306334,6456
1,2017,8,11,12.75,0.0,0.0,0.0,0.0,10.0,10.0,0.0,6.0,10.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,6.6,3.08,4.61,2.0,3.0,1.0,2.0,3.0,1.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,14.29,8.333333333333334,7.5,51.12317029632275,59217.46031746032,6821
1,2018,7,9,4.17,0.0,0.0,0.0,0.0,7.5,13.5,0.0,5.0,8.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.17,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,4.17,10.5,6.75,50.236795774647895,58648.20056611403,12608
1,2015,8,22,13.150000000000002,0.0,0.0,0.0,0.0,10.0,13.333333333333336,0.0,6.0,9.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,6.53,10.71,0.0,2.0,1.0,0.0,2.0,3.0,1.0,6.0,3.0,0.0,6.0,6.0,6.0,6.0,0.0,17.24,10.0,7.166666666666668,47.95221112696149,55956.395348837206,5150
1,2017,9,28,35.58,4.0,0.0,1.0,0.0,7.5,8.5,0.0,5.0,8.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,15.170000000000002,24.04,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,39.21,8.0,6.75,51.12317029632275,58648.20056611403,11988
1,2018,4,5,2.96,0.0,0.0,0.0,0.0,6.666666666666668,10.0,0.0,6.333333333333332,7.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.58,1.16,0.51,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,0.0,4.25,6.0,5.8,51.12317029632275,58648.20056611403,15772
1,2017,7,8,8.89,0.0,0.0,0.0,0.0,6.666666666666668,0.0,0.0,6.333333333333332,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.1000000000000005,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,5.1000000000000005,6.666666666666668,6.333333333333332,50.236795774647895,55956.395348837206,12168
1,2016,1,9,24.389999999999993,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,8.2,4.0,0.0,5.0,3.0,0.0,5.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,31.78,14.579999999999998,0.0,5.0,3.0,0.0,5.0,3.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,46.35999999999999,6.375,6.625,51.12317029632275,55956.395348837206,12159
1,2017,9,20,21.39,2.0,0.0,1.0,0.0,10.0,10.0,0.0,6.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,7.33,10.26,1.03,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,18.62,7.5,5.75,49.87301587301587,58648.20056611403,9989
1,2017,8,31,29.35,0.0,0.0,0.0,0.0,7.5,16.666666666666668,0.0,7.0,10.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,15.75,17.93,7.04,2.0,3.0,1.0,2.0,3.0,1.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,40.72000000000001,10.833333333333336,7.833333333333332,51.12317029632275,58648.20056611403,4632
1,2016,9,3,8.09,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.5,0.0,3.5,4.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,5.8,0.0,0.0,3.0,0.0,1.0,4.0,0.0,2.0,6.0,4.0,0.0,6.0,6.0,6.0,6.0,0.0,5.8,6.666666666666668,5.5,51.12317029632275,55956.395348837206,11250
1,2018,5,5,12.33,0.0,0.0,0.0,0.0,7.5,10.0,0.0,6.0,10.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.01,6.39,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,11.4,8.333333333333334,7.333333333333332,51.12317029632275,58648.20056611403,6644
1,2016,2,29,27.84,2.0,0.0,1.0,0.0,10.0,15.0,0.0,6.333333333333332,10.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,13.49,22.09,0.0,3.0,1.0,0.0,3.0,2.0,0.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,2.0,35.58,12.0,7.8,50.236795774647895,59217.46031746032,1438
1,2017,5,27,32.54,7.0,1.0,1.0,0.0,5.0,10.0,0.0,6.0,10.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,11.1,17.58,5.63,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,7.0,34.31,5.0,6.25,51.58287795992714,67792.87695226974,2133
1,2017,8,6,0.0,0.0,0.0,0.0,0.0,7.5,10.0,0.0,7.0,10.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,6.25,7.0,47.95221112696149,58648.20056611403,13578
1,2018,4,17,8.75,0.0,0.0,0.0,0.0,7.5,15.0,0.0,5.0,8.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.76,4.25,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,5.01,11.25,6.75,51.12317029632275,59217.46031746032,887
0,2017,12,20,18.06,5.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,3.25,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,14.34,0.0,15.4,1.0,0.0,3.0,1.0,0.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,29.74,1.0,4.0,57.69615562760537,72872.90289781392,7012
1,2017,12,8,5.72,0.0,0.0,0.0,0.0,5.0,8.5,0.0,6.0,8.5,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.72,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,5.72,6.75,7.25,51.12317029632275,58648.20056611403,12852
